Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
baby-leggings,Baby Leggings,"<p>Ribbed merino baby leggings NZ made.</p>
<p>Plenty of stretch and thick enough to wear just as they are. Easy slip on with an elastic waist and all the benefits of merino wool.</p>
<p>That's winter sorted with these soft and cosy pants.</p>
<p>See all our <a title=""baby pants"" href=""/collections/baby-pants"">Baby Pants</a></p>
<p>All our merino baby pants are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes</a>.<br> Knitted locally in New Zealand using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Bottoms,Pants,"AGE_ 0-3 months, AGE_ 3-6 months, AGE_ 6-12 months, baby pants, Classic Pants, COLOUR_Chocolate, COLOUR_Mint, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Oatmeal Marle, COLOUR_Pink, COLOUR_Powder Blue, COLOUR_Soft Pink, knitted baby pants, merino baby pants, Prem, premature, Premature baby clothes",true,Size,Prem,Colour,Natural,,,P08-PREM-00,0.0,shopify,1,deny,manual,59.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/rack-of-baby-leggings.jpg?v=1664666413,1,rack of baby leggings,false,Baby Leggings | Baby Pants | Weebits,"Knitted merino baby leggings NZ made. Easy to slip on ribbed baby pants that are thick, soft and cosy. Elastic waist with plenty of stretch. ",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-leggings.jpg?v=1664666416,kg,,,,,active
baby-leggings,,,,,,,,,Prem,,Oatmeal Marle,,,P08-PREM-11,0.0,shopify,1,deny,manual,59.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-leggings.jpg?v=1664666416,2,Natural baby leggings,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-leggings.jpg?v=1664666420,kg,,,,,
baby-leggings,,,,,,,,,0-3 mths,,Mushroom,,,P08-0003-01,0.0,shopify,1,deny,manual,59.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-leggings.jpg?v=1664666420,3,Oatmeal baby leggings,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-leggings.jpg?v=1664666424,kg,,,,,
baby-leggings,,,,,,,,,0-3 mths,,Natural,,,P08-0003-00,0.0,shopify,1,deny,manual,59.00,,true,true,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-leggings.jpg?v=1664666424,4,Mushroom baby leggings,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-leggings.jpg?v=1664666416,kg,,,,,
baby-leggings,,,,,,,,,0-3 mths,,Oatmeal Marle,,,P08-0003-11,0.0,shopify,2,deny,manual,59.00,,true,true,,https://cdn.shopify.com/s/files/1/2115/6269/products/ribbed-baby-leggings.jpg?v=1664666428,5,Ribbed baby leggings,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-leggings.jpg?v=1664666420,kg,,,,,
baby-leggings,,,,,,,,,3-6 mths,,Mushroom,,,P08-0306-01,0.0,shopify,1,deny,manual,59.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/set-of-baby-leggings.jpg?v=1664666432,6,Set of baby leggings,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-leggings.jpg?v=1664666424,kg,,,,,
baby-leggings,,,,,,,,,3-6 mths,,Natural,,,P08-0306-00,0.0,shopify,1,deny,manual,59.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-leggings.jpg?v=1664666416,kg,,,,,
baby-leggings,,,,,,,,,3-6 mths,,Oatmeal Marle,,,P08-0306-11,0.0,shopify,1,deny,manual,59.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-leggings.jpg?v=1664666420,kg,,,,,
baby-leggings,,,,,,,,,6-12 mths,,Mushroom,,,P08-0612-01,0.0,shopify,1,deny,manual,59.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-leggings.jpg?v=1664666424,kg,,,,,
baby-leggings,,,,,,,,,6-12 mths,,Natural,,,P08-0612-00,0.0,shopify,2,deny,manual,59.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-leggings.jpg?v=1664666416,kg,,,,,
baby-leggings,,,,,,,,,6-12 mths,,Oatmeal Marle,,,P08-0612-11,0.0,shopify,1,deny,manual,59.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-leggings.jpg?v=1664666420,kg,,,,,
baby-mittens-and-loafers,Baby Mittens and Loafers,"<p>Keep those little hands and feet warm in hand knitted merino wool.<br> Stops baby scratching their face. Soft to their skin plus both the baby mittens and loafers have a crocheted cord to adjust the size so they don't fall off.Tighten with a little bow</p>
<p>A great little gift for a newborn baby.</p>
Check out the individual garments that that are included in this gift set:
<div class=""textpad30"">
<a title=""Baby Mittens"" href=""/products/baby-mittens"">Baby Mittens</a><br> <a title=""Baby Loafers"" href=""/products/baby-loafers"">Baby Loafers</a>
</div>
<br>
<p>Normally your purchases will be sent in one parcel. If you are buying gifts for more than one baby please let us know if you want them sent in separate boxes.</p>
<p>All our merino baby mittens are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes</a>.<br> Knitted locally in New Zealand using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Gift Set,"AGE_ 0-3 months, AGE_ 3-6 months, baby boy, Baby gift set, Baby gift sets, Baby gifts, Baby gifts NZ made, baby girl, baby loafers, Baby Shower  Gifts, COLOUR_Natural, COLOUR_Oatmeal Marle, Footwear, gift ideas, Gift Set, Mittens",true,Size,0-3 mths,Colour,Mushroom,,,G211-0003-01,0.0,shopify,1,deny,manual,50.00,58.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-mittens-loafer-set.jpg?v=1664672502,1,mushroom baby mittens and loafer set,false,Baby Mittens and Loafers | Baby Gift Sets | Weebits,Keep those little hands and feet warm in hand knitted merino wool. Soft to their skin plus both have a crocheted cord so they don't fall off.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-mittens-loafer-set.jpg?v=1664672502,kg,,,,,active
baby-mittens-and-loafers,,,,,,,,,0-3 mths,,Oatmeal Marle,,,G211-0003-11,0.0,shopify,1,deny,manual,50.00,58.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-mittens-loafers-set.jpg?v=1664672506,2,oatmeal baby mittens and loafers set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-mittens-loafers-set.jpg?v=1664672506,kg,,,,,
baby-mittens-and-loafers,,,,,,,,,0-3 mths,,Natural,,,G211-0003-00,0.0,shopify,1,deny,manual,50.00,58.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-mittens-loafers-set.jpg?v=1664672509,3,natural baby mittens and loafers set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-mittens-loafers-set.jpg?v=1664672509,kg,,,,,
baby-mittens-and-loafers,,,,,,,,,0-3 mths,,Pink,,,G211-0003-05,0.0,shopify,1,deny,manual,50.00,58.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pink-mittens-loafers-set.jpg?v=1664672512,4,pink baby mittens and loafers set,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-mittens-loafers-set.jpg?v=1664672512,kg,,,,,
baby-mittens-and-loafers,,,,,,,,,3-6 mths,,Mushroom,,,G211-0306-01,0.0,shopify,2,deny,manual,50.00,58.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-mittens-loafer-set.jpg?v=1664672502,kg,,,,,
baby-mittens-and-loafers,,,,,,,,,3-6 mths,,Oatmeal Marle,,,G211-0306-11,0.0,shopify,2,deny,manual,50.00,58.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-mittens-loafers-set.jpg?v=1664672506,kg,,,,,
baby-mittens-and-loafers,,,,,,,,,3-6 mths,,Natural,,,G211-0306-00,0.0,shopify,2,deny,manual,50.00,58.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-mittens-loafers-set.jpg?v=1664672509,kg,,,,,
baby-mittens-and-loafers,,,,,,,,,3-6 mths,,Pink,,,G211-0306-05,0.0,shopify,1,deny,manual,50.00,58.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-mittens-loafers-set.jpg?v=1664672512,kg,,,,,
george-jacket,George Jacket,"<!--<p style=""color: #ff8000;"">Size 6-12 months coming soon</p>-->
<p>The new George Jacket - taking us back in time to my grandmother's knitting.<br>Beautifully hand knitted in merino wool for warmth, style and comfort. </p>
<p>The jacket features a small cross over detailed patterned front with an open shawl collar and coconut shell button closure. <br>Long sleeves with garter knitted cuffs and bottom edging.</p>
<p>All our merino baby jackets are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes.</a></p>
<p>Knitted locally in New Zealand using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outerwear,Outerwear,"AGE_ 0-3 months, AGE_ 3-6 months, AGE_ 6-12 months, baby boys cardigan, cardigans and sweaters, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Oatmeal Marle, George Jacket, merino baby outerwear",true,Size,0-3 mths,Colour,Natural,,,O20-0003-00,0.0,shopify,2,deny,manual,80.00,,true,true,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-and-oatmeal-george-jackets.jpg?v=1669026483,1,Natural and oatmeal George jackets,false,George Jacket | Baby Jackets | Weebits,"The new George jacket - taking us back in time to my grandmother's knitting.
Baby jackets beautifully hand knitted in merino wool to keep little ones snug and cosy.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-george-jacket.jpg?v=1669026483,kg,,,,,active
george-jacket,,,,,,,,,0-3 mths,,Oatmeal Marle,,,O20-0003-12,0.0,shopify,2,deny,manual,80.00,,true,true,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-george-jacket.jpg?v=1669026483,2,Natural George jacket,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-marle-george-jacket.jpg?v=1669026483,kg,,,,,
george-jacket,,,,,,,,,0-3 mths,,Mushroom,,,O20-0003-01,0.0,shopify,2,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-marle-george-jacket.jpg?v=1669026483,3,Oatmeal marle George jacket,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-george-jacket.jpg?v=1669026483,kg,,,,,
george-jacket,,,,,,,,,3-6 mths,,Natural,,,O20-0306-00,0.0,shopify,1,deny,manual,80.00,75.00,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-george-jacket.jpg?v=1669026483,4,Mushroom George jacket,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-george-jacket.jpg?v=1669026483,kg,,,,,
george-jacket,,,,,,,,,3-6 mths,,Oatmeal Marle,,,O20-0306-12,0.0,shopify,2,deny,manual,80.00,75.00,true,false,,https://cdn.shopify.com/s/files/1/2115/6269/products/stack-of-george-jackets.jpg?v=1669026483,5,Stack of George jackets,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-marle-george-jacket.jpg?v=1669026483,kg,,,,,
george-jacket,,,,,,,,,3-6 mths,,Mushroom,,,O20-0306-01,0.0,shopify,2,deny,manual,80.00,75.00,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/flat-lay-george-jackets.jpg?v=1669026483,6,Flat lay George jackets,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-george-jacket.jpg?v=1669026483,kg,,,,,
george-jacket,,,,,,,,,6-12 mths,,Natural,,,O20-0612-00,0.0,shopify,1,deny,manual,80.00,,true,true,,https://cdn.shopify.com/s/files/1/2115/6269/products/back-view-of-george-jacket.jpg?v=1669026483,7,Back view of George jacket,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-george-jacket.jpg?v=1669026483,kg,,,,,
george-jacket,,,,,,,,,6-12 mths,,Oatmeal Marle,,,O20-0612-12,0.0,shopify,1,deny,manual,80.00,,true,true,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-and-mushroom-george-jackets.jpg?v=1669026483,8,Oatmeal and mushroom George jackets,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-marle-george-jacket.jpg?v=1669026483,kg,,,,,
george-jacket,,,,,,,,,6-12 mths,,Mushroom,,,O20-0612-01,0.0,shopify,1,deny,manual,80.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-george-jacket.jpg?v=1669026483,kg,,,,,
george-jacket,,,,,,,,,Newborn,,Oatmeal Marle,,,O20-0000-12,0.0,shopify,2,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-marle-george-jacket.jpg?v=1669026483,kg,,,,,
pixie-boots,Pixie Boots,"<p>These cosy felted pixie boots will keep any baby toes warm and snug for the coming winter season.</p>
<p>Individually handcrafted from 100% wool felt. Biodegradable overdye in grey-blue or light grey with hand stitching in waxed cotton.<br>Pure and natural - 100% NZ made.</p>
<p>6 -12 months - 11cm foot length - fitting from around 4mths <br>Blue or Grey</p>
<p>Made with Stansborough Grey Wool – a unique registered breed of sheep in their own right and the only flock of it’s kind in the world.</p>",NZ Made,,Baby Footwear,"AGE_ 6-12 months, Baby booties, Baby Footwear, Footwear, Pixie Boots, stansborough",true,Size,6-12 mths,Colour,Blue,,,F08-0612-14,0.0,shopify,8,deny,manual,65.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/baby-pixie-boots-in-blue-and-grey.jpg?v=1664848920,1,felted wool pixie boots in blue and grey,false,Pixie Boots | Baby Booties | Weebits,Felted pixie boots NZ made. These cosy felt slippers will keep any baby toes warm and snug for the coming winter season. Pure and natural 100% NZ made.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-grey-felted-pixie-boots.jpg?v=1664848933,kg,,,,,active
pixie-boots,,,,,,,,,6-12 mths,,Grey,,,F08-0612-12,0.0,shopify,3,deny,manual,65.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pixie-boots-light-grey.jpg?v=1664848929,2,pixie boots in light grey felted wool,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/grey-baby-felted-wool-pixie-boots.jpg?v=1664848937,kg,,,,,
pixie-boots,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-grey-felted-pixie-boots.jpg?v=1664848933,3,blue grey felted pixie boots,,,,,,,,,,,,,,,,,,,,,,,
pixie-boots,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/grey-baby-felted-wool-pixie-boots.jpg?v=1664848937,4,baby felted wool light grey pixie boots,,,,,,,,,,,,,,,,,,,,,,,
pixie-boots,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/light-grey-felted-wool-pixie-boots.jpg?v=1664848940,5,light grey felted wool baby pixie boots,,,,,,,,,,,,,,,,,,,,,,,
pixie-boots,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/back-view-felted-blue-grey-pixie-boot.jpg?v=1664848944,6,back view of felted pixie boots,,,,,,,,,,,,,,,,,,,,,,,
pixie-boots,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/top-view-felted-blue-grey-pixie-boot.jpg?v=1664848948,7,top view of baby pixie boots,,,,,,,,,,,,,,,,,,,,,,,
pixie-boots,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/side-view-baby-pixie-boots.jpg?v=1664848951,8,side view of grey and blue pixie boots,,,,,,,,,,,,,,,,,,,,,,,
dribble-bibs-set-of-3,Dribble Bibs Set of 3,"<p>A beautiful set of 3 good thick bibs is just what little dribblers need.</p>
<p>Designed to protect your child's neck and keep their clothes dry, cutting down on extra washing. Two white snaps to fasten at different sizes and grow with your child.</p>
<p>Award winning best dribble bibs NZ made.</p>
<p>Price is for a set of 3 dribble bibs which can be switched around. If you have a preference of designs please add a note at checkout or <a href=""mailto:debbie@weebits.co.nz"">send us an email</a>.</p>
<p>We also have <strong><a title=""Dribble bibs"" href=""https://weebits.co.nz/products/dribble-bibs"">Single</a></strong> dribble bibs or <strong><a title=""Dribble bibs set of 5"" href=""https://weebits.co.nz/products/dribble-bibs-set-of-5"">Sets of 5</a></strong></p>
<p>One size only<br>Length 17cm down babies front - fitting 3mths to 3yrs<br>Up to 32cm neck size on the larger fastening.</p>
Check out the other products that include a Dribble Bib:
<div class=""textpad30"">
<a title=""Cardigan and Dribble Bib Gift Set"" href=""https://weebits.co.nz/products/cardigan-and-dribble-bib"">Dribble Bib and Cardigan Set</a><br><a title=""Dribble bib and Beanie Gift Set"" href=""https://weebits.co.nz/products/dribble-bib-baby-beanie"">Dribble Bib and Beanie Set<br></a>
</div>
<br>
<p>Designed and made at home in Christchurch since 2010 by a mother who struggled to find something small and practical to fit around her excessive dribbling baby's neck. Borrowing a sewing machine she came up with these gorgeous little pieces - Bibbles. Thank you Joe</p>
<h6>'Only a mother knows what's best for their child and they are the ones that create the greatest solutions!'</h6>",Weebits,Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories,Gift Set,"AGE_ 0-3 months, AGE_ 3-6 months, AGE_ 6-12 months, AGE_1-2 years, Baby gift ideas, Baby gift sets, Baby gifts NZ, Baby shower gift ideas, Best dribble bibs, Dribble, dribble bib, Dribble bibs, Gift Set",true,Set,Wren,,,,,G153-108,0.0,shopify,1,deny,manual,45.00,49.50,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/wren-dribble-bibs-set-of-3.jpg?v=1666488719,1,Wren dribble bibs set of 3,false,Dribble Bibs Set of 3 | Baby Bibs NZ | Weebits,A beautiful set of 3 good thick bibs is just what little dribblers need. Designed to protect your child's neck and keep their clothes dry.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/wren-dribble-bibs-set-of-3.jpg?v=1666488719,kg,,,,,active
dribble-bibs-set-of-3,,,,,,,,,Berries,,,,,G153-102,0.0,shopify,2,deny,manual,45.00,49.50,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/berries-dribble-bibs-set-of-3.jpg?v=1666488719,2,Berries dribble bibs set of 3,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/berries-dribble-bibs-set-of-3.jpg?v=1666488719,kg,,,,,
dribble-bibs-set-of-3,,,,,,,,,Fawn,,,,,G153-100,0.0,shopify,2,deny,manual,45.00,49.50,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/fawn-dribble-bibs-set-of-3.jpg?v=1666488719,3,Fawn dribble bibs set of 3,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/fawn-dribble-bibs-set-of-3.jpg?v=1666488719,kg,,,,,
dribble-bibs-set-of-3,,,,,,,,,Ryker,,,,,G153-101,0.0,shopify,2,deny,manual,45.00,49.50,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/ryker-dribble-bibs-set-of-3.jpg?v=1666488719,4,Ryker dribble bibs set of 3,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/ryker-dribble-bibs-set-of-3.jpg?v=1666488719,kg,,,,,
dribble-bibs-set-of-3,,,,,,,,,Sienna,,,,,G153-106,0.0,shopify,2,deny,manual,45.00,49.50,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/sienna-dribble-bibs-set-of-3.jpg?v=1666488719,5,Sienna dribble bibs set of 3,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/sienna-dribble-bibs-set-of-3.jpg?v=1666488719,kg,,,,,
dribble-bibs-set-of-3,,,,,,,,,Dakota,,,,,G153-105,0.0,shopify,2,deny,manual,45.00,49.50,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/dakota-dribble-bibs-set-of-3.jpg?v=1666488719,6,Dakota dribble bibs set of 3,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/dakota-dribble-bibs-set-of-3.jpg?v=1666488719,kg,,,,,
dribble-bibs-set-of-3,,,,,,,,,Harlow,,,,,G153-107,0.0,shopify,2,deny,manual,45.00,49.50,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/harlow-dribble-bibs-set-of-3.jpg?v=1666488719,7,Harlow dribble bibs set of 3,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/harlow-dribble-bibs-set-of-3.jpg?v=1666488719,kg,,,,,
dribble-bibs-set-of-3,,,,,,,,,Boston,,,,,G153-103,0.0,shopify,1,deny,manual,45.00,49.50,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/boston-dribble-bibs-set-of-3.jpg?v=1666488719,8,Boston dribble bibs set of 3,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/boston-dribble-bibs-set-of-3.jpg?v=1666488719,kg,,,,,
dribble-bibs-set-of-3,,,,,,,,,Connor,,,,,G153-104,0.0,shopify,1,deny,manual,45.00,49.50,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/connor-dribble-bibs-set-of-3.jpg?v=1666488719,9,Conner dribble bibs set of 3,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/connor-dribble-bibs-set-of-3.jpg?v=1666488719,kg,,,,,
striped-baby-beanies,Striped Baby Beanies,"<p><a title=""Baby beanies"" href=""/products/baby-beanies"">Baby Beanies in plain colours</a> are also available</p>
<p>Merino knitted baby beanies NZ made for newborns and infants to keep their little heads warm. They fit snug on a baby’s head with a roll up brim.<br>A must have in any wardrobe for a newborn baby.</p>
<p>Beanies are also available in <a title=""Premature Beanie"" href=""/products/premature-beanie"">Premature</a> and <a title=""Bigger Beanie 1-4 years"" href=""/products/beanie-large"">1-4 year</a> sizes.</p>
Check out the Gift Sets (all at a special price) that include baby beanies:
<div class=""textpad30"">
<a title=""Dribble bib and baby beanie gift set"" href=""/products/dribble-bib-baby-beanie"">Dribble Bib and Baby Beanie</a><br> <a title=""Baby Beanie, Loop Scarf &amp; Little Loafers Gift Set"" href=""/products/beanie-scarf-loafers"">Baby Beanie, Loop Scarf &amp; Little Loafers</a><br><a title=""Cardigan &amp; Baby Beanie Gift Set"" href=""/products/cardigan-beanie"">Cardigan &amp; Baby Beanie</a><br> <a title=""Merino Baby Starter Set"" href=""/products/eco-starter-set"">Merino Baby Starter Set</a> (Beanie, Singlet, Mittens, Baby Loafers and 2ply Socks)</div>
<br>
<p>See all our <a href=""/collections/baby-hats"" title=""baby hats"">Baby Hats</a></p>
<p>All our striped beanies are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes</a>.<br>Knitted locally in New Zealand using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories > Baby & Toddler Hats,Headwear,"AGE_ 0-3 months, AGE_ 3-6 months, AGE_ 6-12 months, baby beanies nz, baby hat, beanies for babies nz, COLOUR_Chocolate, COLOUR_Mint, COLOUR_Mushroom, COLOUR_Mustard, COLOUR_Natural, COLOUR_Navy, COLOUR_Powder Blue, COLOUR_Soft Pink, headwear",true,Size,0-3 mths,Colour,Natural mushroom stripe,,,H01-0003-00.01,0.0,shopify,1,deny,manual,36.00,,true,true,,https://cdn.shopify.com/s/files/1/2115/6269/products/stack-of-striped-baby-beanies.jpg?v=1664853106,1,Stack of striped baby beanies,false,Striped Baby Beanies | Beanies For Babies | Weebits,Striped baby beanies NZ made. Warm and cosy merino beanies for babies & infants. This hat has a roll-up brim and fits snug on a baby’s head. A warm winter hat and cool in summer.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-mushroom-striped-baby-beanies.jpg?v=1664853110,kg,,,,,active
